author/last_played,author/num_games_owned,author/num_reviews,author/playtime_at_review,author/playtime_forever,author/playtime_last_two_weeks,author/steamid,comment_count,hidden_in_steam_china,language,primarily_steam_deck,received_for_free,recommendationid,review,steam_purchase,timestamp_created,timestamp_updated,voted_up,votes_funny,votes_up,weighted_vote_score,written_during_early_access,sentiment,sentiment_category
1727455287,2,1,14126,19397,16078,76561199775658763,0,TRUE,english,FALSE,FALSE,175571106,best game,TRUE,1727038257,1727038257,TRUE,0,2,0.5454545617103576,FALSE,0.3,positive
1727382831,0,1,658,1099,1099,76561199779514584,0,TRUE,english,FALSE,FALSE,175477744,Best game,TRUE,1726943039,1726943039,TRUE,0,0,0,FALSE,0.3,positive
1727512114,1,1,61208,61208,2461,76561199575051318,0,TRUE,english,FALSE,FALSE,175933324,best game ever,TRUE,1727512391,1727512391,TRUE,0,0,0,FALSE,0.3,positive
1727492176,0,1,31741,31979,2796,76561198801804364,0,TRUE,english,FALSE,FALSE,175888886,Best game ever,TRUE,1727456069,1727456069,TRUE,0,0,0,FALSE,0.3,positive
1727503924,0,1,6729,6963,1338,76561199755351472,0,TRUE,english,FALSE,FALSE,175798483,Best game ever,TRUE,1727342597,1727342597,TRUE,0,0,0,FALSE,0.3,positive
1727510591,1,1,2969,3274,1680,76561199672036327,0,TRUE,english,FALSE,FALSE,175792091,best game ever,TRUE,1727330740,1727330740,TRUE,0,1,0.5238095521926879,FALSE,0.3,positive
1727513768,13,2,18044,18260,1746,76561199096944589,0,TRUE,english,FALSE,FALSE,175754734,best game ever,TRUE,1727279155,1727279155,TRUE,0,0,0,FALSE,0.3,positive
1727459211,0,1,6223,7492,1361,76561197986229940,0,TRUE,english,FALSE,FALSE,175636654,best game ever,TRUE,1727121183,1727121183,TRUE,0,0,0.4838709831237792,FALSE,0.3,positive
1727394729,0,1,4317,5266,2015,76561199216020647,0,TRUE,english,FALSE,FALSE,175560050,best game ever,TRUE,1727027597,1727027597,TRUE,0,0,0,FALSE,0.3,positive
1727495896,1,1,3466,4631,2081,76561199771212075,0,TRUE,english,FALSE,FALSE,175467879,best game ever,TRUE,1726934908,1726934908,TRUE,0,0,0,FALSE,0.3,positive
1727476088,0,1,1338,1537,1537,76561199751249012,0,TRUE,english,FALSE,FALSE,175891634,Best Game ever !!!!,TRUE,1727458581,1727458581,TRUE,0,0,0,FALSE,0.01171875,positive
1727492659,2,1,6632,6903,2427,76561199566740822,0,TRUE,english,FALSE,FALSE,175786530,best game ever with no cheaters ,TRUE,1727320868,1727320868,TRUE,0,0,0,FALSE,0.3,positive
1727126933,0,1,1698,1698,653,76561199765880536,0,TRUE,english,FALSE,FALSE,175641870,"best game ever
",TRUE,1727127442,1727127442,TRUE,0,0,0,FALSE,0.3,positive
1727451073,5,1,16137,16901,1585,76561199638914348,0,TRUE,english,FALSE,FALSE,175450322,"best game ever
",TRUE,1726921642,1726921642,TRUE,0,0,0,FALSE,0.3,positive
1727282104,0,1,622,622,622,76561199774104921,0,TRUE,english,FALSE,FALSE,175891468,Best game ever!,TRUE,1727458440,1727458440,TRUE,0,1,0.5238095521926879,FALSE,0.25,positive
1727470316,1,1,3167,3349,813,76561199680670948,0,TRUE,english,FALSE,FALSE,175861066,Best game ever!!,TRUE,1727424170,1727424170,TRUE,0,0,0,FALSE,0.1875,positive
1727386817,0,2,88469,88666,879,76561199574813349,0,TRUE,english,FALSE,TRUE,175827503,Best game ever!!!!,TRUE,1727374709,1727374709,TRUE,0,0,0,FALSE,0.01171875,positive
1727508232,1,1,16759,16877,3293,76561199705232384,0,TRUE,english,FALSE,FALSE,175804154,best game i have ever played recommed to EVERYONE,TRUE,1727350220,1727350220,TRUE,0,1,0.5238095521926879,FALSE,0.3,positive
1727513827,2,1,1999,2484,639,76561199558606614,0,TRUE,english,FALSE,FALSE,175479430,best game if you dont meet fkn cheaters after 1 game,TRUE,1726944539,1726944539,TRUE,0,0,0,FALSE,0.066666667,positive
1727517092,0,1,12641,17104,9889,76561199773317650,0,TRUE,english,FALSE,FALSE,175527054,best game indiands my firends,TRUE,1726999555,1726999555,TRUE,0,1,0.5238095521926879,FALSE,0.3,positive
1727509904,0,3,80705,80925,1401,76561198817609637,0,TRUE,english,FALSE,FALSE,175696430,"best game
",TRUE,1727200709,1727200709,TRUE,0,0,0.4838709831237792,FALSE,0.3,positive
1727296361,0,3,7685,7864,531,76561199274042670,0,TRUE,english,FALSE,TRUE,175694531,"best game
",TRUE,1727198764,1727198764,TRUE,0,0,0,FALSE,0.3,positive
1727492756,0,1,1434,1822,1040,76561199728468104,0,TRUE,english,FALSE,FALSE,175551804,Best Game...,TRUE,1727020761,1727020761,TRUE,0,0,0,FALSE,0.3,positive
1727518518,0,1,3192,3861,1714,76561199710818613,0,TRUE,english,FALSE,FALSE,175619818,bets game if there was no cheaters,TRUE,1727103932,1727103932,TRUE,0,0,0,FALSE,-0.4,negative
1718496166,0,1,7858,7858,0,76561199053846351,0,TRUE,english,FALSE,FALSE,175867803,Better than Val,TRUE,1727434656,1727434656,TRUE,0,0,0,FALSE,0.5,positive
1727400383,26,8,2611,2670,273,76561198372009515,0,TRUE,english,FALSE,FALSE,175784688,better than val,TRUE,1727317691,1727317691,TRUE,0,0,0,FALSE,0.5,positive
1727492832,27,2,9826,9990,1402,76561199400989329,0,TRUE,english,TRUE,FALSE,175853384,better than valorant,TRUE,1727410416,1727410416,TRUE,0,0,0,FALSE,0.5,positive
1727514405,0,1,2510,3056,1763,76561198142314866,0,TRUE,english,FALSE,FALSE,175588633,Better than Valorant,TRUE,1727063159,1727063159,TRUE,0,0,0,FALSE,0.5,positive
1727297230,22,4,854,1135,519,76561199167091724,0,TRUE,english,FALSE,FALSE,175576864,better than valorant,TRUE,1727045320,1727045320,TRUE,0,0,0,FALSE,0.5,positive
1727460891,0,5,14882,15196,415,76561199108410719,0,TRUE,english,FALSE,FALSE,175749409,big shoot stuff. nice,TRUE,1727274239,1727274239,TRUE,0,0,0,FALSE,0.3,positive
1727364728,1,1,4020,4515,759,76561199639305326,0,TRUE,english,FALSE,FALSE,175603771,black njegar,TRUE,1727087802,1727087802,TRUE,0,0,0,FALSE,-0.166666667,negative
1727304797,0,1,21334,21798,1705,76561199202068458,0,TRUE,english,FALSE,FALSE,175754141,"BORN TO SMUGGLE
WORLD IS A DENS
 UNDER THE LIPS 2024
IAM SNUS MAN
408,234,346,560 NUUSKA PURKKIS",TRUE,1727278577,1727278577,FALSE,1,0,0,FALSE,0,neutral
1727474520,32,1,29318,29760,2031,76561199404862324,0,TRUE,english,FALSE,FALSE,175708641,BOS,TRUE,1727214230,1727214230,TRUE,0,0,0,FALSE,0,neutral
1727488698,29,3,32742,33297,3957,76561199115846311,0,TRUE,english,FALSE,FALSE,175733145,Brain rot on cocaine. Would recommend ,TRUE,1727253049,1727253049,TRUE,0,0,0,FALSE,0,neutral
1727496444,34,3,84478,84972,2950,76561198872501756,0,TRUE,english,FALSE,FALSE,175654344,braindead rottery. would rather rimjob 8 rats than game again,TRUE,1727146152,1727146152,FALSE,0,0,0.4761904776096343,FALSE,-0.4,negative
1725956117,17,5,7511,7511,0,76561199159731090,0,TRUE,english,FALSE,FALSE,175595200,Bring back CACHE,TRUE,1727075298,1727075298,FALSE,0,1,0.5238095521926879,FALSE,0,neutral
1727437280,0,1,15906,15974,68,76561199201720201,0,TRUE,english,FALSE,FALSE,175470486,"BRING BACK CS GO NOT THIS CS 2 SHIT YOU CAN HAVE BOTH BUT CREATE IT AN OPTION, YOU GUYS MADE THE GRAPHICS TO SUCK IN CHILDREN LIKE FORTNITE. IT AINT GONNA WORK LIL BROSKII WE OUT HERE WINNING THE OLD COMMUNITY",TRUE,1726937015,1726937015,FALSE,0,0,0,FALSE,0.1,positive
1719969508,58,14,16505,16505,0,76561198964228427,0,TRUE,english,FALSE,FALSE,175581915,Bring back CS:GO,TRUE,1727052905,1727052905,FALSE,0,2,0.5354772806167603,FALSE,0,neutral
1727466255,108,20,23236,23384,920,76561198862196568,0,TRUE,english,FALSE,FALSE,175876219,bring back cs:go wtf,TRUE,1727444403,1727444403,FALSE,0,0,0,FALSE,-0.25,negative
1727490582,0,1,14219,14927,1314,76561199500246546,0,TRUE,english,FALSE,FALSE,175840212,bring back csgo,TRUE,1727389579,1727389579,FALSE,0,0,0,FALSE,0,neutral
1727506662,206,7,22850,24091,4383,76561198260110332,0,TRUE,english,FALSE,FALSE,175642506,bring back old competitive,TRUE,1727128364,1727128364,FALSE,1,0,0,FALSE,0.05,positive
1724874105,0,1,80339,80339,0,76561198090676819,0,TRUE,english,FALSE,FALSE,175861512,"Bring cs go back, this game is terrible",TRUE,1727424854,1727424854,FALSE,0,0,0,FALSE,-0.466666667,negative
1727469467,12,1,85696,87507,3857,76561198041300257,0,TRUE,english,FALSE,FALSE,175483407,bring csgo back,TRUE,1726948281,1726948281,FALSE,1,24,0.7245895266532897,FALSE,0,neutral
1727493112,8,1,3253,3291,1079,76561199389359636,0,TRUE,english,FALSE,FALSE,175917860,"bro         awesome game :)
love it :)) 
#remember csgo",TRUE,1727490704,1727490704,TRUE,0,0,0,FALSE,0.42000000000000004,positive
1727500451,62,1,72183,72287,1322,76561197993108555,0,TRUE,english,FALSE,FALSE,175768618,bro it's CS,TRUE,1727293971,1727293971,TRUE,1,0,0.4649122953414916,FALSE,0,neutral
1727446764,29,5,59205,59705,1383,76561198189775497,0,TRUE,english,FALSE,FALSE,175480256,"Bro this game done gave me

 Acne
 AIDS
 Allergies
 Alice in Wonderland Syndrome (AIWS)
 Alzheimer's disease
 Anal abscesses
 Anal Cancer
 Anal Itching
 Anal Tear
 Anxiety disorders
 Arthritis
 Asthma
 Astigmatism
 Autism
 Autoimmune diseases
 Auto-Brewert syndrome
 Attention deficit hyperactivity disorder (ADHD)
 Autistic spectrum disorder (ASD)
 Asbestosis
 Bad breath
 Bacterial vaginosis
 Benign prostate hyperplasia (BPH)
 Bipolar disorder
 Body odors
 Bone cancer
 Bone placement disorder
 Bowel cancer
 Bloating
 Brain cancer
 Brain damage
 Brain tumours
 Bronchitis
 Breast cancer
 Candidacies
 Cataracts
 Carpel tunnel syndrome
 Changes in bowel movements
 Celiac disease
 Cervical cancer
 Chest infection
 Chest pain
 Chicken pox
 Chlamydia
 Chronic fatigue syndrome (CFS)
 Chronic illness
 Cold sores
 Colon cancer
 Coma
 Congenital Insensitivity to Pain
 Conjunctivitis
 Constipation
 Common cold
 COPD
 Cough
 Crippling depression
 Crohn's disease
 Corona Virus
 Cystic fibrosis
 Dehydration
 Dementia
 Dementia
 Dementia
 Dementia
 Dementia
 Dementia
 Dementia
 Dementia
 Dementia
 Dementia
 Dementia
 Dementia
 Dementia
 Dementia
 Dementia
 Dementia
 Dementia
 diabetes
 diarrhea
 depression
 down syndrome
 Dry mouth
 Earache
 eating disorders
 Ebola
 eczema
 endometriosis
 Epilepsy
 Erectile dysfunction
 eye cancer
 eye disorders
 Fatigue
 fibroids
 fibromyalgia
 Foreign Accent Syndrome
 Farting
 flu
 food poisoning
 Fungal nail infection
 Gallbladder cancer
 Gallstones
 genital herpes
 gonorrhea
 Gum disease
 Graves' disease
 hallucinations
 Hashimoto's thyroiditis
 hay fever
 Hearing loss
 hepatitis A, B, C, D and E
 herpes
 high cholesterol
 HIV
 Hodgkin's disease
 Human Werewolf Syndrome
 Hutchinson-Gilford Progeria Syndrome
 HPV
 hypertension
 Immediate bowel syndrome
 Indigestion
 Ingrown toenail
 Itching
 Itchy bottom
 Joint abnormalities
 Kidney cancer
 Kidney infection
 Kidney stones
 Leg cramps
 Liver cancer
 Liver disease
 Lung cancer
 Measles
 Mesothelioma
 Mouth cancer
 Nasal and sinus cancer
 Nosebleed
 Obesity
 Osteoporosis
 Old man syndrome
 Pancreatic cancer
 Panic disorder
 Parkinson's disease
 Personality disorder
 Persistent Sexual Arousal Syndrome
 Prostate cancer
 Radiation poisoning
 Reactive arthritis
 Restless legs syndrome
 Walking Corpse Syndrome
 Shingles
 Shortness of breath
 Skin cancer
 Sore throat
 Sugar cravings
 Sunburn
 Stiff Person Syndrome
 Stoneman Syndrome
 Stomach cancer
 Stroke
 Sexually transmitted diseases (STD's)
 toenail fungus
 Tuberculosis
 T-posing syndrome
 Urinary track infection
 Vomit disorder
 Whooping cough
 Yellow fever
 Yeast Infection

but I ain't complaining",TRUE,1726945241,1726945241,TRUE,0,0,0,FALSE,-0.15563933,negative
1727498440,4,1,23674,24478,2778,76561199525882869,0,TRUE,english,FALSE,FALSE,175657669,broke my keyboard,TRUE,1727151349,1727151349,TRUE,0,0,0,FALSE,0,neutral
1727300534,0,2,10570,10598,366,76561198040449502,0,TRUE,english,FALSE,FALSE,175642092,buster ass game--ppl be cheating,TRUE,1727127771,1727127818,FALSE,0,0,0,FALSE,0,neutral
1727512049,27,3,6661,6669,51,76561199116369380,0,TRUE,english,FALSE,FALSE,175831395,buy css or cs 1.6,TRUE,1727378777,1727378777,FALSE,0,1,0,FALSE,0,neutral
1727515485,20,1,7081,7542,702,76561198049894712,0,TRUE,english,FALSE,FALSE,175518126,Buy prime if you don't want to watch hacker battle,TRUE,1726989779,1726989779,FALSE,0,0,0,FALSE,0,neutral
1727518661,0,1,6387,6467,968,76561199234782448,1,TRUE,english,FALSE,FALSE,175837018,Buying primes gets u your money worth i can gamble AND learn russian both at the same time,TRUE,1727385267,1727385267,TRUE,0,0,0,FALSE,0.1,positive
1727488512,22,3,3835,3913,482,76561199073641866,0,TRUE,english,FALSE,FALSE,175909587,c,TRUE,1727478776,1727478776,TRUE,0,0,0.4853764772415161,FALSE,0,neutral
1727518766,0,1,1265,2846,2733,76561199775345630,0,TRUE,english,FALSE,FALSE,175666293,c,TRUE,1727166691,1727166691,TRUE,0,0,0,FALSE,0,neutral
1726518974,37,1,31772,31772,38,76561199159297060,0,TRUE,english,FALSE,FALSE,175770966,cache when,TRUE,1727296874,1727296874,TRUE,0,0,0,FALSE,0,neutral
1727458987,1,1,33155,33247,709,76561198258075858,2,TRUE,english,FALSE,FALSE,175861369,"came looking for fun and nostalgia
staying for hate and addiction
you will hate yourself for loving this game but don't worry you keep playing cause you get addicted to it
btw lots of cheaters ;) and some other issues :)
great game 10/01",TRUE,1727424617,1727424617,TRUE,0,0,0,FALSE,-0.043181818,negative
1727303685,0,9,37135,37306,1980,76561198155423871,0,TRUE,english,FALSE,FALSE,175681901,"can gamble with prettier graphics now. 


game is shit tho.",TRUE,1727187078,1727187078,FALSE,0,0,0,FALSE,-0.3,negative
1725793134,2,1,29391,29391,0,76561199557083189,0,TRUE,english,FALSE,TRUE,175760877,can i please play cs:go 2 since may i understand what i got vac banni for,TRUE,1727285358,1727285358,TRUE,0,0,0,FALSE,0,neutral
1727339496,0,1,164380,164433,468,76561198295187423,0,TRUE,english,FALSE,TRUE,175795361,Can kickflip gun <3,TRUE,1727337105,1727337105,TRUE,0,0,0,FALSE,1,positive
1727141653,0,3,3399,3763,918,76561199200063736,0,TRUE,english,FALSE,FALSE,175541973,can say the n word in chat i approve of this game,TRUE,1727013273,1727013273,TRUE,0,1,0.5238095521926879,FALSE,-0.4,negative
1727492588,0,3,4963,5238,556,76561199166741626,0,TRUE,english,FALSE,FALSE,175710366,can start gambliong addictions,TRUE,1727216402,1727216402,FALSE,0,0,0.4761904776096343,FALSE,0,neutral
1727509560,41,3,90466,90617,1224,76561198084827439,0,TRUE,english,FALSE,FALSE,175924677,can suck but has its moments,TRUE,1727500184,1727500184,TRUE,0,0,0,FALSE,0,neutral
1727500450,27,3,37980,38490,2614,76561199375672906,0,TRUE,english,FALSE,FALSE,175728447,can we get some content valve,TRUE,1727244431,1727244431,TRUE,0,0,0,FALSE,0,neutral
1727327620,3,1,103998,103999,564,76561198325128124,0,TRUE,english,FALSE,FALSE,175790454,cant control the pings please control it,TRUE,1727327599,1727327599,FALSE,0,0,0,FALSE,0,neutral
1727482078,2,1,11502,11896,1757,76561199568012954,0,TRUE,english,FALSE,FALSE,175663765,"Can't play a game without someone cheating on either team, no longer the same game as it was as the cheating issue continues to get worse and worse. They have a trust factor system that is probably the worst thing that has been implemented since the game became free...",TRUE,1727162022,1727162022,FALSE,0,0,0,FALSE,-0.325,negative
1727513955,0,1,8765,9159,2085,76561199376684001,0,TRUE,english,FALSE,FALSE,175731142,cant you just make the server right? everytime i play i hop into the server with highest pings... stupid game,TRUE,1727249394,1727249394,FALSE,0,0,0,FALSE,-0.304761905,negative
1727517956,28,14,2268,2889,620,76561199435720309,0,TRUE,english,FALSE,FALSE,175826856,cases,TRUE,1727374010,1727374010,TRUE,0,0,0,FALSE,0,neutral
1727367392,12,1,15751,16377,3152,76561199470097076,0,TRUE,english,FALSE,FALSE,175495371,"cel mai bun nu mai joc
",TRUE,1726961287,1726961287,TRUE,0,1,0.5238095521926879,FALSE,0,neutral
1727400356,30,5,41960,42747,1754,76561198854524885,0,TRUE,english,FALSE,FALSE,175564335,changed the ranked system. its fucking stupid.,TRUE,1727031476,1727031476,FALSE,1,0,0,FALSE,-0.8,negative
1727462423,2,1,126,322,196,76561199743648366,0,TRUE,english,FALSE,FALSE,175626707,cheataers,TRUE,1727110584,1727110584,FALSE,0,0,0,FALSE,0,neutral
1727190732,7,1,9343,10071,4579,76561199543571370,0,TRUE,english,FALSE,FALSE,175560889,cheater inflated you cant play high elo and carry cause ream will say you cheat or you will be destroyed by a rage cheater with cheese puff fingers,TRUE,1727028332,1727028332,FALSE,0,0,0.4761904776096343,FALSE,0.16,positive
1727207157,0,1,6044,6044,228,76561199650455963,0,TRUE,english,FALSE,FALSE,175824860,cheaters,TRUE,1727371896,1727371896,TRUE,0,0,0,FALSE,0,neutral
1727383158,0,3,67836,67938,143,76561198883059975,0,TRUE,english,FALSE,FALSE,175621837,cheaters,TRUE,1727105805,1727105805,FALSE,0,3,0.538580835,FALSE,0,neutral
1726949156,0,1,4182,4249,249,76561199388609948,0,TRUE,english,FALSE,FALSE,175477275,cheaters,TRUE,1726942601,1726942601,FALSE,0,0,0,FALSE,0,neutral
1727498463,78,11,27833,27902,1358,76561199044382625,0,TRUE,english,FALSE,FALSE,175909398,cheaters can suck my wee wee they made this game full of cheaters because of valves stupid ass and its not even playable without running into cheaters every game fuck this game fuck these cheaters i want my time i spent back on this game. i coudlve been doing pushups bettering myself but this stupid game gaslighting me to play more for crates and skins.,TRUE,1727478491,1727478491,TRUE,0,0,0.4853764772415161,FALSE,-0.280769231,negative
1727394523,0,1,4910,4982,560,76561199107022388,0,TRUE,english,FALSE,FALSE,175690210,cheaters' heaven,TRUE,1727194526,1727194526,FALSE,0,0,0,FALSE,0,neutral
1727447222,3,1,20907,20976,240,76561199247689343,0,TRUE,english,FALSE,FALSE,175874805,Cheaters in almost every game.,TRUE,1727443003,1727443003,FALSE,0,1,0.5238095521926879,FALSE,-0.4,negative
